"QLogin_1","Item","Segmented","lines","response_num","response","J1_Rating","J2_Rating","J3_Rating","J4_Rating"
"y8a88PFJ","brick","unsegmented",15,2,"garden fencing",3,1,1,1
"XUgbTC6X","brick","unsegmented",10,5,"garden ornament",3,1,1,2
"4ys9hBH1","brick","unsegmented",5,10,"gardening. ",3,1,1,1
"1y5hCDj2","brick","unsegmented",15,9,"give to someone as a prank",4,3,3,2
"68P7GeOl","brick","unsegmented",15,6,"gluing weight ",3,3,3,2
"9wW6AB6o","brick","unsegmented",10,11,"grabbing on to.",2,2,2,1
"4dUr6hnh","brick","unsegmented",15,6,"grandparent smasher",1,1,4,2
"6q5Wz6lI","brick","segmented",15,3,"grill",4,1,1,1
"2nxx6Yf9","brick","segmented",15,5,"Grills",4,1,1,1
"Y6U1qj7v","brick","unsegmented",15,4,"grind it into a paste for reddish coloring",5,3,3,3
"n2FRDiVu","brick","segmented",10,5,"grind up and use as color",5,3,3,2
"M5603YCQ","brick","unsegmented",10,4,"halls",NA,1,1,1
"07G60fD3","brick","segmented",10,6,"hammer",3,2,2,1
"4VoT0krX","brick","segmented",15,6,"Hammer",3,2,2,1
"cMdakEnx","brick","segmented",15,3,"Hammer",3,2,2,1
"F6C3p16Q","brick","unsegmented",10,4,"hammer",3,2,2,1
"hN3iIJxi","brick","segmented",5,1,"hammer",3,2,2,1
"Mr20YMh5","brick","unsegmented",5,3,"hammer",3,2,2,1
"tsy7LR46","brick","unsegmented",15,1,"hammer",3,2,2,1
"u8VJ80q4","brick","unsegmented",15,2,"hammer",3,2,2,1
"y6ZLJ0s9","brick","segmented",10,7,"Hammer",3,2,2,1
"2PtjMrzC","brick","unsegmented",10,3,"hammer a nail",4,2,2,1
"8x0NWvRS","brick","segmented",10,6,"hat",1,3,3,1
"BB3KJdhl","brick","segmented",15,8,"HAULTHEM",NA,NA,1,1
"faOPf746","brick","unsegmented",15,2,"heat and wrap up as foot warmer for cold nights",5,5,4,3
"Nec6FWr4","brick","unsegmented",5,4,"Heat food",4,4,3,2
"Ds5W7uZh","brick","segmented",10,6,"Heat it and cook food on top of it",4,4,3,2
"R9l7t829","brick","segmented",10,7,"heat it and cook on it",4,4,3,2
"ug6a09uy","brick","unsegmented",15,7,"heat oven for baking bread",5,4,3,2
"Po54U0sz","brick","segmented",15,5,"Heigthen a table",3,3,2,2
"4dUr6hnh","brick","unsegmented",15,3,"helicopter steps",4,4,4,2
"FVKi04e2","brick","segmented",15,8,"Help to bring up the temperature of an oven",5,4,3,2
"Mr20YMh5","brick","unsegmented",5,6,"hiding spot",1,1,3,1
"w5u3jOia","brick","segmented",5,4,"hit object",3,2,1,1
"2nxx6Yf9","brick","segmented",15,2,"Hit someone",2,2,1,1
"6D6d2I55","brick","segmented",15,3,"Hit someone",2,2,1,1
"9tIJP9tr","brick","segmented",10,3,"hitting a person",2,2,1,1
"jQzd3rhk","brick","unsegmented",15,2,"hitting someone",2,2,1,1
"2J8vhJyv","brick","segmented",10,5,"hold a car up",3,3,2,1
"Ce87d074","brick","segmented",5,3,"Hold a door.",2,1,1,1
"2nxx6Yf9","brick","segmented",15,1,"Hold a window open",2,2,1,2
"4dUr6hnh","brick","unsegmented",15,1,"hold down a pile of hair",1,1,1,2
"R9l7t829","brick","segmented",10,6,"hold down a tarp",5,2,1,11
"DD94108z","brick","segmented",15,12,"hold down paper",2,2,1,1
"1XnEb10C","brick","unsegmented",10,3,"Hold down papers in the wind",3,2,1,1
"z793il3x","brick","segmented",10,3,"hold landscape cloth in place",3,2,1,1
"1XnEb10C","brick","unsegmented",10,4,"Hold open a door",2,1,1,1
"2PtjMrzC","brick","unsegmented",10,4,"hold open a door",2,1,1,1
"hF5xX42i","brick","unsegmented",10,7,"hold open a gate",2,1,1,1
"2PtjMrzC","brick","unsegmented",10,1,"Hold something down",2,2,1,1
"R9l7t829","brick","segmented",10,9,"hold something down",2,2,1,1
"6D6d2I55","brick","segmented",15,4,"Hold something up",2,2,1,1
"3afo6Ob6","brick","unsegmented",5,6,"Hold up furniture",3,2,1,1
"3a4J68MA","brick","unsegmented",5,5,"holder",2,2,2,1
"re0HeWS7","brick","unsegmented",10,2,"holding down things",2,2,1,1
"bfOfv2B9","brick","unsegmented",15,2,"Holding in plants and flowers in a front lawn",4,1,1,2
"zQDNuQPL","brick","unsegmented",15,4,"Holding something down",2,2,1,1
"XKBw637F","brick","unsegmented",15,5,"Holding up beehives up from the ground",5,2,1,3
"aP33crx5","brick","segmented",10,8,"hot stone",4,4,2,1
"2J8vhJyv","brick","segmented",10,1,"house",1,1,1,1
"47h4XUb6","brick","segmented",5,2,"house",1,1,1,1
"4XgOK49q","brick","segmented",15,1,"House",1,1,1,1
"nt3hH1X4","brick","segmented",5,1,"House",1,1,1,1
"oe31GysW","brick","unsegmented",15,1,"HOUSE",1,1,1,1
"P51265dY","brick","segmented",15,1,"house",1,1,1,1
"2J8vhJyv","brick","segmented",10,6,"hurt someone",1,2,1,1
"zQDNuQPL","brick","unsegmented",15,5,"Hurting someone",1,2,1,1
"1XnEb10C","brick","unsegmented",10,7,"If it is a large brick use it as a chair",4,3,2,2
"1XnEb10C","brick","unsegmented",10,8,"If it is a small brick use it to give the extra inch you need to reach the top of the fridge",5,3,2,2
"kXD3Pswy","brick","unsegmented",5,2,"Impromptu hammer",3,3,2,1
"9wW6AB6o","brick","unsegmented",10,10,"in a fight",2,2,1,1
"XToyk20a","brick","segmented",15,5,"insulation",3,3,4,1
"0G7118lv","brick","segmented",5,2,"It can be tied to a rope and used as a simple boat anchor",4,4,3,3
"0G7118lv","brick","segmented",5,3,"It can be used as a doorstop",2,1,1,1
"0G7118lv","brick","segmented",5,1,"It can be used as a weapon",2,2,1,1
"0G7118lv","brick","segmented",5,4,"it can be used to break a car window in an emergency",4,2,1,2
"lw50p93r","brick","unsegmented",15,8,"keep a bag of chips closed",1,5,3,2
"WEq5Z4hI","brick","segmented",10,3,"keep others out",1,2,3,1
"6FgikCA8","brick","segmented",5,3,"keep something from blowing away",2,2,1,1
"hF5xX42i","brick","unsegmented",10,8,"keep trash can lid on",3,3,2,2
"zaTZTqFs","brick","segmented",5,10,"knife handle",1,2,4,1
"y6ZLJ0s9","brick","segmented",10,3,"Knife Sharpener",3,4,3,1
"4evEspH2","brick","segmented",10,5,"landscaping",3,1,1,1
"XKBw637F","brick","unsegmented",15,4,"Landscaping",3,1,1,1
"vR19dSkW","brick","unsegmented",15,5,"Landscaping Material for garden",4,1,1,1
"7oUpJA0Y","brick","segmented",10,4,"large game of Jenga",5,5,4,4
"6D6d2I55","brick","segmented",15,2,"Lay foundation",3,1,1,1
"Ei6PYuoa","brick","segmented",5,5,"lead foot for car",3,4,3,3
"XkILwh3o","brick","unsegmented",15,6,"learning tool",1,3,2,1
"8x0NWvRS","brick","segmented",10,8,"level",3,3,3,1
"Ds5W7uZh","brick","segmented",10,10,"lift it as a weight for exercise",4,3,2,2
"wIkD9Pai","brick","segmented",5,4,"lift something up",3,3,2,1
"hN3iIJxi","brick","segmented",5,4,"lifting/exercise weight",4,3,2,2
"z793il3x","brick","segmented",10,2,"line walk",2,1,1,1
"jQzd3rhk","brick","unsegmented",15,4,"lining up a garden",3,1,1,1
"lw50p93r","brick","unsegmented",15,1,"Lock pick",1,2,3,2
"2J8vhJyv","brick","segmented",10,4,"mailbox",5,1,1,1
"FVKi04e2","brick","segmented",15,2,"Make a driveway",1,1,1,1
"Y6U1qj7v","brick","unsegmented",15,1,"make a fake present",5,4,5,2
"DD94108z","brick","segmented",15,7,"make a flower bed",4,1,1,1
"MEQY2Ba3","brick","unsegmented",15,3,"Make a footstep",2,1,1,1
"Ds5W7uZh","brick","segmented",10,8,"Make a garden path",3,1,1,1
"aPAbQF7T","brick","unsegmented",10,2,"make a perimeter",4,1,1,1
"oR8PlQ5I","brick","segmented",15,5,"make a small pyramid",4,1,1,2
"65805qnA","brick","unsegmented",5,2,"Make a wall",1,1,1,1
"MEQY2Ba3","brick","unsegmented",15,1,"Make a wall",1,1,1,1
"nj9z7Ka2","brick","segmented",5,1,"Make a wall.",1,1,1,1
"0x135kJT","brick","unsegmented",15,3,"Make annoying noises by scraping it",5,2,3,2
"D0oEDjkj","brick","unsegmented",10,4,"make art",3,3,2,1
"w5u3jOia","brick","segmented",5,6,"make impression in mud",4,2,2,1
"6FgikCA8","brick","segmented",5,5,"make something heaviermakes something heavier",2,2,2,1
"6D6d2I55","brick","segmented",15,6,"make something level",3,2,3,1
"DD94108z","brick","segmented",15,4,"make stairs",2,1,1,1
"WEq5Z4hI","brick","segmented",10,1,"make wall",1,1,1,1
"jQzd3rhk","brick","unsegmented",15,6,"making a sculpture",4,2,2,1
"4evEspH2","brick","segmented",10,3,"making an oven",3,3,1,1
"4evEspH2","brick","segmented",10,4,"making fence",2,1,1,1
"4evEspH2","brick","segmented",10,1,"making walls ",1,1,1,1
"AtOs67ky","brick","unsegmented",10,4,"marker for pet grave",5,2,3,4
"tsy7LR46","brick","unsegmented",15,5,"masher",2,3,2,1
"8x0NWvRS","brick","segmented",10,3,"masher ",2,3,2,1
"IN86DsbH","brick","segmented",15,8,"Massage rock",4,4,3,2
"xhJVpr9P","brick","segmented",5,4,"Measurement of weight",3,2,2,1
"xhJVpr9P","brick","segmented",5,5,"Measurement of width/height",3,2,2,1
"kXD3Pswy","brick","unsegmented",5,8,"meat tenderizer",5,2,2,3
"Mr20YMh5","brick","unsegmented",5,9,"medical tool",5,2,4,1
"C8q1Ph4i","brick","segmented",5,5,"message through a window",1,2,2,2
"C8q1Ph4i","brick","segmented",5,6,"mini chalk board",5,4,3,2
"vR19dSkW","brick","unsegmented",15,9,"Mini-table",3,3,2,2
"vgUOi7TF","brick","unsegmented",5,2,"missile",5,3,3,1
"4dUr6hnh","brick","unsegmented",15,7,"modern igloo frame",5,3,3,3
"Ph94atfW","brick","unsegmented",5,5,"mud",1,2,2,1
"8x0NWvRS","brick","segmented",10,2,"murder weapon",2,1,1,1
"D13S9Cg0","brick","segmented",5,6,"Murder weapon",2,1,1,1
"2J8vhJyv","brick","segmented",10,7,"music",5,3,2,2
"E3P4df3m","brick","segmented",10,5,"napkin weight",2,2,1,1
"M5603YCQ","brick","unsegmented",10,2,"offices",2,1,1,1
"S91lo83T","brick","unsegmented",5,6,"on it to see over something talker than you",NA,NA,2,1
"sTF5ZTxJ","brick","segmented",10,4,"open a bottle",5,3,2,1
"3a4J68MA","brick","unsegmented",5,3,"organizer",2,2,2,1
"90lmw7pq","brick","unsegmented",10,1,"Organizer",2,2,2,1
"4q5kz2kx","brick","segmented",10,2,"out door pit",3,1,1,1
"oR8PlQ5I","brick","segmented",15,3,"outline a garden",3,1,1,1
"cMdakEnx","brick","segmented",15,7,"oven lining",3,1,2,1
"4dUr6hnh","brick","unsegmented",15,11,"paddle",1,2,2,1
"e1t22a36","brick","unsegmented",15,11,"paint a face on it and call it a pet",5,5,3,3
"lw50p93r","brick","unsegmented",15,9,"Paint art tool",3,3,2,1
"DD94108z","brick","segmented",15,2,"paint into an art project",4,3,2,1
"332VeAed","brick","segmented",5,2,"paint it and display",4,3,2,1
"F74d5I2Y","brick","segmented",15,4,"paint the brick",3,3,2,1
"6ERmJDe3","brick","unsegmented",5,1,"Paint to use as a decoration",4,3,2,1
"9wW6AB6o","brick","unsegmented",10,6,"painting on",3,3,2,1
"E3P4df3m","brick","segmented",10,4,"palce marker",3,2,2,1
"07G60fD3","brick","segmented",10,5,"paper or door weight",2,2,1,1
"01VqTes5","brick","segmented",15,5,"paper w",2,2,1,1
"0x135kJT","brick","unsegmented",15,8,"Paper weight",2,2,1,1
"0z8276gI","brick","segmented",10,1,"paper weight",2,2,1,1
"4VoT0krX","brick","segmented",15,2,"Paper weight",2,2,1,1
"68P7GeOl","brick","unsegmented",15,2,"paper weight",2,2,1,1
"7oUpJA0Y","brick","segmented",10,3,"paper weight",2,2,1,1
"865alos8","brick","segmented",10,1,"paper weight",2,2,1,1
"a22F7mGo","brick","segmented",5,1,"paper weight",2,2,1,1
"C67DPV18","brick","segmented",15,2,"paper weight",2,2,1,1
"C8q1Ph4i","brick","segmented",5,1,"paper weight",2,2,1,1
"E3P4df3m","brick","segmented",10,2,"paper weight",2,2,1,1
"HKol406l","brick","segmented",5,3,"paper weight",2,2,1,1
"hN3iIJxi","brick","segmented",5,3,"paper weight",2,2,1,1
"I0w7ZH4h","brick","unsegmented",5,3,"paper weight",2,2,1,1
"nt3hH1X4","brick","segmented",5,5,"Paper Weight",2,2,1,1
"OknA7Qez","brick","segmented",15,3,"Paper weight",2,2,1,1
"Po54U0sz","brick","segmented",15,3,"Paper weight",2,2,1,1
"RAMxUI1v","brick","unsegmented",5,5,"paper weight",2,2,1,1
"s6acn936","brick","segmented",5,2,"paper weight",2,2,1,1
"TR0n5Xkg","brick","unsegmented",10,4,"paper weight",2,2,1,1
"tsy7LR46","brick","unsegmented",15,9,"paper weight",2,2,1,1
"ug6a09uy","brick","unsegmented",15,2,"paper weight",2,2,1,1
"vR19dSkW","brick","unsegmented",15,3,"Paper Weight",2,2,1,1
"wIkD9Pai","brick","segmented",5,3,"paper weight",2,2,1,1
"XToyk20a","brick","segmented",15,3,"paper weight",2,2,1,1
"XUgbTC6X","brick","unsegmented",10,3,"paper weight",2,2,1,1
"y6ZLJ0s9","brick","segmented",10,1,"Paper Weight",2,2,1,1
"3afo6Ob6","brick","unsegmented",5,3,"Paperweight",2,2,1,1
"65805qnA","brick","unsegmented",5,6,"paperweight",2,2,1,1
"aP33crx5","brick","segmented",10,1,"paperweight",2,2,1,1
"aPAbQF7T","brick","unsegmented",10,3,"paperweight",2,2,1,1
"Ds5W7uZh","brick","segmented",10,3,"paperweight",2,2,1,1
"faOPf746","brick","unsegmented",15,6,"paperweight",2,2,1,1
"IN86DsbH","brick","segmented",15,6,"Paperweight",2,2,1,1
"R9l7t829","brick","segmented",10,2,"paperweight",2,2,1,1
"rcjJj04f","brick","unsegmented",10,3,"Paperweight",2,2,1,1
"rsk3LtAs","brick","segmented",10,1,"paperweight",2,2,1,1
"tZR5oSUa","brick","segmented",5,1,"paperweight",2,2,1,1
"U5lKhUP3","brick","segmented",15,7,"paperweight",2,2,1,1
"vgUOi7TF","brick","unsegmented",5,1,"paperweight",2,2,1,1
"xhJVpr9P","brick","segmented",5,3,"Paperweight",2,2,1,1
"XkILwh3o","brick","unsegmented",15,4,"paperweight",2,2,1,1
"3afo6Ob6","brick","unsegmented",5,1,"Part of a building",1,1,1,1
"6FgikCA8","brick","segmented",5,1,"part of a building's structure",1,1,1,1
"2nxx6Yf9","brick","segmented",15,6,"Paths",1,1,1,1
"Jji0e564","brick","unsegmented",10,4,"pathways",1,1,1,1
"47h4XUb6","brick","segmented",5,6,"patio",1,1,1,1
"Lu2upD98","brick","segmented",10,3,"patio",1,1,1,1
"OknA7Qez","brick","segmented",15,2,"Patio",1,1,1,1
"s6acn936","brick","segmented",5,4,"patio",1,1,1,1
"B8x6J8Cu","brick","unsegmented",5,1,"Patio pavers",1,1,1,1
"S91lo83T","brick","unsegmented",5,2,"Pave a walkway with it",1,1,1,1
"Ph94atfW","brick","unsegmented",5,4,"paving",1,1,1,1
"tZR5oSUa","brick","segmented",5,3,"pen and pencil holder",4,3,3,2
"cMdakEnx","brick","segmented",15,4,"Percussion Instrument",5,2,3,3
"rcjJj04f","brick","unsegmented",10,6,"Pet (hey, they had 'pet rocks' once upon a time!)",5,5,2,2
"XUgbTC6X","brick","unsegmented",10,2,"pet rock",5,5,2,2
"4VzH60D1","brick","unsegmented",5,13,"place it in the ",NA,1,NA,1
"XToyk20a","brick","segmented",15,4,"place marker",3,2,2,1
"Ce87d074","brick","segmented",5,4,"Place on top a stack of papers.",2,2,1,1
"FVKi04e2","brick","segmented",15,7,"Place on top of chicken while cooking",5,4,2,2
"Lu2upD98","brick","segmented",10,6,"planter",2,2,1,1
"xL8VzZto","brick","segmented",5,7,"planter anchor",3,2,1,2
"vgUOi7TF","brick","unsegmented",5,5,"plate holder",3,3,2,1
"dF90wsE2","brick","unsegmented",10,2,"platform",2,3,1,1
"LPQ9qCo5","brick","unsegmented",5,2,"play tossing game",3,5,2,2
"vR19dSkW","brick","unsegmented",15,7,"Plugging a large pothole",4,2,3,1
"lw50p93r","brick","unsegmented",15,6,"poke holes in objects",1,2,2,1
"6ERmJDe3","brick","unsegmented",5,7,"Potted-plant holder",4,2,1,1
"4ys9hBH1","brick","unsegmented",5,7,"pottery",4,2,2,1
"4ys9hBH1","brick","unsegmented",5,8,"potting",4,2,2,1
"0z8276gI","brick","segmented",10,5,"pounding with (e.g. hammer)",2,2,2,1
"hF5xX42i","brick","unsegmented",10,12,"practice painting",3,3,2,1
"865alos8","brick","segmented",10,9,"press",1,4,2,1
"I0w7ZH4h","brick","unsegmented",5,8,"prod",1,4,2,1
"xL8VzZto","brick","segmented",5,1,"projectile",5,2,2,1
"I0w7ZH4h","brick","unsegmented",5,1,"prop",1,1,2,1
"6FgikCA8","brick","segmented",5,2,"prop a door open",2,1,1,1
"wIkD9Pai","brick","segmented",5,2,"prop a door open",3,1,1,1
"nt3hH1X4","brick","segmented",5,4,"Prop a leg of a table up. ",2,2,2,2
"nt3hH1X4","brick","segmented",5,3,"Prop for an item to lean against",3,2,2,1
"xhJVpr9P","brick","segmented",5,2,"Prop for unstable table",3,2,2,2
"FVKi04e2","brick","segmented",15,4,"Prop open a door",2,1,1,1
"faOPf746","brick","unsegmented",15,9,"prop open window",2,1,1,1
"D0oEDjkj","brick","unsegmented",10,7,"prop things",2,1,1,1
"T5Yw2Ip3","brick","unsegmented",15,4,"PROP THINGS UP",2,1,1,1
"XKBw637F","brick","unsegmented",15,2,"Prop up a couch that is missing a leg",3,2,2,2
"1XnEb10C","brick","unsegmented",10,2,"Prop up an uneven table",3,2,2,2
"2nxx6Yf9","brick","segmented",15,9,"Prop up engine",3,2,2,2
"hF5xX42i","brick","unsegmented",10,10,"prop up item being worked on",3,2,2,1
"hF5xX42i","brick","unsegmented",10,9,"prop up leg of furniture",3,2,2,2
"TR0n5Xkg","brick","unsegmented",10,2,"prop up something",2,2,2,1
"bfOfv2B9","brick","unsegmented",15,7,"Propping an oven door open.",3,3,1,2
"XKBw637F","brick","unsegmented",15,3,"Protection/Defense",2,2,1,1
"1y5hCDj2","brick","unsegmented",15,4,"put in backpack for training",5,3,3,3
"Po54U0sz","brick","segmented",15,1,"Put in toilet to save water",5,5,5,3
"Y6U1qj7v","brick","unsegmented",15,3,"put it in a sock and make a weapon",4,3,1,2
"X94cPAQZ","brick","unsegmented",10,1,"PUT PRESSURE ON SOMETHING",3,4,2,1
"2PtjMrzC","brick","unsegmented",10,5,"put things in the holes",3,2,2,1
"faOPf746","brick","unsegmented",15,8,"put underneath computer screen to raise higher",4,4,2,2
"7oUpJA0Y","brick","segmented",10,5,"putting a car up on blocks",3,2,2,2
"z793il3x","brick","segmented",10,4,"raise level in small body of water",5,4,4,1
"0x135kJT","brick","unsegmented",15,2,"Raise something up (to level or to keep above ground level)",3,2,2,1
"lw50p93r","brick","unsegmented",15,3,"replacement wire",1,2,2,1
"Mr20YMh5","brick","unsegmented",5,8,"roadblock",3,5,1,1
"4q5kz2kx","brick","segmented",10,4,"roads",1,2,1,1
"B8EkU1fk","brick","unsegmented",5,2,"roads",1,2,1,1
"LPQ9qCo5","brick","unsegmented",5,1,"roast food on it over small fire",4,4,2,2
"C67DPV18","brick","segmented",15,6,"rolling pin/flattener",3,4,2,1
"zaTZTqFs","brick","segmented",5,11,"roof",1,1,1,1
"aP33crx5","brick","segmented",10,7,"room divider",2,3,1,1
"nj9z7Ka2","brick","segmented",5,6,"Rub on face, exfoliate.",4,5,4,3
"Ph94atfW","brick","unsegmented",5,6,"sand",1,1,3,1
"IGFVw40K","brick","unsegmented",10,4,"Save and paint for a memory",4,2,2,3
"Nec6FWr4","brick","unsegmented",5,3,"Save as a keepsake",5,2,2,1
"I0w7ZH4h","brick","unsegmented",5,2,"scratcher",1,3,3,1
"kXD3Pswy","brick","unsegmented",5,3,"Self defense",2,2,1,1
"rsk3LtAs","brick","segmented",10,3,"self defense",2,2,1,1
"a22F7mGo","brick","segmented",5,5,"separate books of a certain category",3,3,2,2
"X94cPAQZ","brick","unsegmented",10,3,"SET ON IT",NA,3,1,1
"vR19dSkW","brick","unsegmented",15,6,"Shelf",2,2,1,1
"zaTZTqFs","brick","segmented",5,5,"shelf",2,1,1,1
"a22F7mGo","brick","segmented",5,4,"shelf or table for small items",2,1,2,1
"rcjJj04f","brick","unsegmented",10,2,"Shim",1,NA,3,1
"8x0NWvRS","brick","segmented",10,7,"shoe",1,3,3,1
"4dUr6hnh","brick","unsegmented",15,2,"shoes on the moon",3,3,3,5
"C8q1Ph4i","brick","segmented",5,3,"shot put practice",5,4,3,4
"zaTZTqFs","brick","segmented",5,9,"shovel",1,4,2,1
"OknA7Qez","brick","segmented",15,5,"side walk",1,1,1,1
"47h4XUb6","brick","segmented",5,1,"sidewalk",1,1,1,1
"4XgOK49q","brick","segmented",15,3,"sidewalk",1,1,1,1
"s6acn936","brick","segmented",5,3,"sidewalk",1,1,1,1
"y8a88PFJ","brick","unsegmented",15,4,"sidewalk borders",1,1,1,1
"B8EkU1fk","brick","unsegmented",5,3,"sidewalks",1,1,1,1
"B8x6J8Cu","brick","unsegmented",5,6,"sidewalks",1,1,1,1
"D0oEDjkj","brick","unsegmented",10,6,"sidewalks",1,1,1,1
"B8x6J8Cu","brick","unsegmented",5,5,"siding for houses and buildings",2,1,1,1
"dF90wsE2","brick","unsegmented",10,8,"sinker",2,3,2,1
"9wW6AB6o","brick","unsegmented",10,5,"sitting on",3,2,2,1
"5d5xLMEq","brick","segmented",5,3,"Small monolith for an installation art piece",5,3,2,3
"1XnEb10C","brick","unsegmented",10,1,"Smash a window",2,2,1,1
"2J8vhJyv","brick","segmented",10,9,"smash a window",2,2,1,1
"9qInF3rw","brick","unsegmented",5,6,"smash and use as driveway gravel",4,1,2,1
"Ei6PYuoa","brick","segmented",5,2,"smash faces",2,2,1,1
"cMdakEnx","brick","segmented",15,2,"Smash something",2,2,1,1
"IGFVw40K","brick","unsegmented",10,2,"Smash something",2,2,1,1
"672NRTzv","brick","segmented",15,3,"Smash things w",2,2,1,1
"Ei6PYuoa","brick","segmented",5,1,"smash windows",2,2,1,1
"D13S9Cg0","brick","segmented",5,5,"Smashing cars",2,2,1,1
"D13S9Cg0","brick","segmented",5,1,"Smashing someones head",2,2,1,1
"47h4XUb6","brick","segmented",5,4,"smoker",4,4,2,1
"lw50p93r","brick","unsegmented",15,10,"soldering material",1,1,3,1
"X0Z1I47H","brick","segmented",5,4,"spacer",2,3,1,1
"I0w7ZH4h","brick","unsegmented",5,5,"stairs",1,1,1,1
"M5603YCQ","brick","unsegmented",10,3,"stairs",1,1,1,1
"w5u3jOia","brick","segmented",5,5,"stand on",2,3,2,1
"65805qnA","brick","unsegmented",5,10,"stand on and reach something.",3,3,2,1
"u8VJ80q4","brick","unsegmented",15,4,"standing on",2,3,2,1
"tsy7LR46","brick","unsegmented",15,2,"statue base",4,3,3,2
"dF90wsE2","brick","unsegmented",10,3,"step",2,3,1,1
"S91lo83T","brick","unsegmented",5,5,"Step",2,3,1,1
"tsy7LR46","brick","unsegmented",15,3,"step",2,3,1,1
"XToyk20a","brick","segmented",15,6,"step",2,3,1,1
"zaTZTqFs","brick","segmented",5,12,"step ladd",2,3,2,1
"Ds5W7uZh","brick","segmented",10,7,"Step on it to gain a little height for reaching",3,3,2,1
"4VoT0krX","brick","segmented",15,5,"Step stool",2,3,2,1
"AtOs67ky","brick","unsegmented",10,1,"step stool",2,3,2,1
"EO5hLP9v","brick","segmented",10,2,"Stepped on in order to reach something on a high shelf",3,3,2,1
"8UP73BqP","brick","segmented",15,2,"stepper",2,3,2,1
"cMdakEnx","brick","segmented",15,5,"Stepping stone over a puddle",4,3,1,1
"B8x6J8Cu","brick","unsegmented",5,8,"stepping stones",2,3,1,1
"cMdakEnx","brick","segmented",15,6,"stepping stool",2,3,2,1
"47h4XUb6","brick","segmented",5,5,"steps",2,3,1,1
"YpLqZ40R","brick","unsegmented",10,5,"steps",2,3,1,1
"4dUr6hnh","brick","unsegmented",15,14,"stone ",1,1,1,1
"3a4J68MA","brick","unsegmented",5,2,"stool",3,3,2,1
"XToyk20a","brick","segmented",15,7,"stool",3,3,2,1
"Ei6PYuoa","brick","segmented",5,4,"stop for car",3,4,2,2
